featureid	Intercept	grp[T.grp2]
OTU_97.31247	1.1482731601895075	0.18209272251037323
OTU_97.44487	-0.4126531579791326	-0.17871815338226593
OTU_97.34979	-0.8239176967440871	0.5609686337461817
OTU_97.34572	-0.016318629056097933	0.16460400820282572
OTU_97.42259	1.3830921104849558	0.25091542676595324
OTU_97.34698	0.5570663115681382	-0.5264828838357571
OTU_97.34087	-0.4199299314318914	0.3907484374990817
OTU_97.22697	-0.8945296504794387	0.6913719140043604
OTU_97.42301	0.08440034601104074	0.43771591410545074
OTU_97.34787	-1.073091337948921	0.3764377348175403
OTU_97.44950	0.4904150268734675	0.33004235849288666
OTU_97.119	1.5884381136597376	0.6019800268164035
OTU_97.103	-0.26709217813599384	-1.0300595201501492
OTU_97.13113	-0.4026097753344793	-1.5063988603601102
OTU_97.21594	0.4176558754147264	-1.7626648582467679
OTU_97.21561	-0.01929206636536307	-0.3161093033799771
OTU_97.37277	-0.3590427139102239	0.2913498617759105
OTU_97.42114	0.321220924586175	0.22309768945482933
OTU_97.20802	-0.4541890123187322	0.20534997061399096
OTU_97.34571	-0.1484307744799871	0.2825983651032802
OTU_97.35058	1.4801762005985948	0.1705393251082059
OTU_97.34173	-0.2335316636859197	0.4765878878584262
OTU_97.42356	3.973308255404351	0.13181343302634918
OTU_97.35347	0.39881764861952984	0.2280602678707
OTU_97.33840	-0.32543666151154227	0.5472004376402255
OTU_97.42482	2.2191683551968318	0.29658447579053604
OTU_97.42074	1.690948297709343	0.434131231164014
OTU_97.44994	1.244823706776021	0.16623306274918281
OTU_97.37453	-0.04075832155335135	0.2573191486349451
OTU_97.42457	2.304654409617303	0.46886324510482424
OTU_97.52	-0.8954842784701613	-0.8356016315469388
OTU_97.43685	1.0782068869770738	0.3902717791548129
OTU_97.38230	-0.3316665389834661	0.24323242158201897
OTU_97.43549	-0.4228394725619573	0.12311787158755028
OTU_97.43162	-1.2665408351718215	0.5135206244936343
OTU_97.32873	-0.8695770004092482	0.33576856181529724
OTU_97.43147	2.302460362643121	0.08725568280128204
OTU_97.39651	-0.4883473613559026	0.27450765297321045
OTU_97.40646	1.911346783369897	0.05882207677272433
OTU_97.24645	0.49161892148864084	0.2653406970253336
OTU_97.37186	-1.8018489578067092	0.6242814622869837
OTU_97.38443	0.7792726955116969	-0.7380492724427832
OTU_97.43240	-0.6803098419009475	0.5323278568735477
OTU_97.29249	-1.6692672469912795	0.45616647229102725
OTU_97.5096	-1.44434458997834	0.8089284263601657
OTU_97.21369	-0.23034615305054373	0.2424391508152839
OTU_97.81	1.475250591963647	-0.1360202468881262
OTU_97.35745	-0.7239248254596022	-0.23393512144180661
OTU_97.6871	0.37597375127684884	-0.3913484848985318
OTU_97.20326	-0.8870793083010939	-0.6555147804269446
OTU_97.30684	-1.0143743255435256	-0.05844222381206787
OTU_97.28630	-0.2900586822329778	0.12558840960768425
OTU_97.14242	0.054989983767388395	0.6077791117182123
OTU_97.214	0.1260506412686091	-1.5167560018548611
OTU_97.202	0.6121201417149287	0.4250576160898554
OTU_97.37932	0.049374630183098844	-0.3587191142091397
OTU_97.17117	-1.0843489864169387	0.004009645437275111
OTU_97.27156	-0.6156495311557082	-0.7905089296350134
OTU_97.30381	-0.4962619045077581	-0.2721216119775418
OTU_97.40123	-0.5896316268740911	-1.8871533311853055
OTU_97.341	0.7312974831761103	-2.3832232393273953
OTU_97.7035	-0.9049823978244094	-0.35562968626114255
OTU_97.27773	0.467330624789116	-0.06562668457123166
OTU_97.186	1.8985392949284297	0.06884816661981308
OTU_97.5397	-0.4404112794696111	0.3540004454603549
OTU_97.16755	-1.2007051208316115	-0.012694153929675878
OTU_97.32756	-1.9162009456454543	0.8026322089186069
OTU_97.35794	0.44643913719069683	0.4277842305651065
OTU_97.43658	-0.4237961271106023	0.16274202056733245
OTU_97.19244	-0.5983483293353338	-0.0072204656848562365
OTU_97.43676	2.2194005748928767	-0.20795700326057798
OTU_97.29641	1.888404955595849	0.3437212072363254
OTU_97.36734	-1.2698667743502883	0.3215116523256656
OTU_97.1072	-1.321400950223091	0.7861728034963962
OTU_97.31	1.1517057849300327	0.5481613539209711
OTU_97.31235	-0.5556095340548772	0.3092791549911853
OTU_97.31079	-0.9056750037966994	-0.46720946207138425
OTU_97.30180	1.2866597822607737	0.3216411881199237
OTU_97.14702	-0.8634803989230422	-0.8119174279222134
OTU_97.43326	0.17212360116851144	-0.1255711056241644
OTU_97.9796	-0.39399976518738455	-0.7847562469491605
OTU_97.24695	0.9656311473549586	0.0033232532492037947
OTU_97.40289	-0.16477901723969168	0.3750227801552173
OTU_97.32063	-0.04384643819916523	0.6742685399999964
OTU_97.36643	0.8271611830891343	0.8837491832723972
OTU_97.37689	0.7005062899292689	0.3504255972853061
OTU_97.36487	-0.04234571245301044	0.47317438945678436
OTU_97.40138	-0.6548789241610793	0.8391655646314975
OTU_97.39156	-1.3592243888675002	0.7036803923597681
OTU_97.24871	-1.3013318279086379	0.14604128525165283
OTU_97.3496	-1.6367729404269484	0.44165658578780853
OTU_97.38634	-0.7378667095004348	0.12233612686899775
OTU_97.9318	-0.24737734583008475	0.5089529119482386
OTU_97.17605	1.1347243296654206	0.1383930891802665
OTU_97.22802	-0.8338150480090407	0.027959074830090636
OTU_97.37040	0.05957775327575021	0.7199941836347925
OTU_97.13159	-0.6721592643557814	0.21369843557981216
OTU_97.2118	0.470784654349206	-0.4573649801263455
OTU_97.37104	0.5205470225514146	-0.03971223905178345
OTU_97.16819	1.1838103360236865	-1.2073718942651395
OTU_97.7636	0.8728980025948267	-0.5337800420770291
OTU_97.8517	-0.8694530227481154	-0.20980090274902707
OTU_97.33436	-0.10757345941651053	-0.3984789885530118
OTU_97.30904	0.41540830346953683	-0.5161603726396216
OTU_97.31136	-0.18664486196625418	-0.22680506482216156
OTU_97.43810	-0.3132564523516912	-0.4698537625321997
OTU_97.4527	-0.46216828611481375	-0.26478425040336884
OTU_97.656	-0.7429615953265456	-0.17160502448173798
OTU_97.39511	0.46406131002318673	-0.5471579469689969
OTU_97.36847	-1.0643141963778762	0.16246468760577404
OTU_97.37130	-0.49555785444367206	0.12717685476449692
OTU_97.16741	-0.28127152708161063	-0.5342716015824927
OTU_97.27077	1.0189633122385722	-0.4399430789003018
OTU_97.44036	2.156117727488396	-0.7999441660890225
OTU_97.29314	-0.301273176938178	-0.006110522891010106
OTU_97.46	0.6185164353550654	-0.6703964509019507
OTU_97.4769	-0.25205034998047626	-0.6391830481538427
OTU_97.11084	-0.3133998611270208	-0.27484488859268463
OTU_97.15034	0.15154849502456003	-0.5904935039529446
OTU_97.37362	-0.8251890638171462	-0.2559761144170416
OTU_97.43201	-1.1059971549807814	-0.7856914438256872
OTU_97.32912	0.3470177552403193	-1.1233177818307523
OTU_97.2976	-1.2468174197970656	0.45143991336730593
OTU_97.96	1.6577489874066096	0.19491039217022532
OTU_97.27621	0.4905269047917109	-0.5029521025666845
OTU_97.8091	-0.8349359729586867	-0.0933082140931738
OTU_97.37930	0.24311976644408517	0.04440009221938723
OTU_97.26973	-0.06841797617066092	-0.7513549365052823
OTU_97.18823	0.7067291638554307	0.07853305712846481
OTU_97.40217	-0.5230848291217107	0.02529580519107455
OTU_97.37203	-0.6825620630084304	0.45176270232108706
OTU_97.30781	-1.3900860050021437	0.6779445968618738
OTU_97.22368	-0.29252321508515067	0.8117577396383631
OTU_97.20662	-0.11849601057160086	-0.26896247639747894
OTU_97.180	0.22861759874236398	0.09439295903352463
OTU_97.37567	-0.045261810094000765	-0.18188932910057343
OTU_97.32854	-1.5121672847567824	0.7507393918981906
OTU_97.4852	-0.6546653011142043	0.5685015283575412
OTU_97.10005	-0.18386561658966727	-0.43873638286682404
OTU_97.4278	-0.9497607448397902	0.7834293805113193
OTU_97.27282	-0.1497144201098708	0.20651154965666496
OTU_97.5667	-0.6118711927233953	0.23254863918331825
OTU_97.171	-0.5837729671298284	0.8179318867674228
OTU_97.38506	-0.41137690332520194	0.46555423364547455
OTU_97.38568	-0.3803005912600774	0.8277160488119479
OTU_97.38971	-1.2621608474551467	0.028184186672246092
OTU_97.1693	-1.2099431255160598	-0.1385217644223813
OTU_97.209	-0.22751457479584491	-0.6650396026620511
OTU_97.27506	-1.0037568309603957	0.4414679370870944
OTU_97.470	1.1715168556870204	-0.15742645039650327
OTU_97.4046	-0.036015103131415316	0.4591224752416956
OTU_97.15508	2.3065853616894465	0.38838454708961123
OTU_97.17651	0.30443184587371164	0.5246839188089716
OTU_97.2911	0.07481043550383859	-0.2531473971852911
OTU_97.36	3.0658107301892024	0.07808498666194641
OTU_97.784	-0.8202739455996779	0.5863692425241824
OTU_97.38496	-0.7725181081591872	0.2132140528461095
OTU_97.17813	-0.34124357488739676	0.6037272475710269
OTU_97.335	1.7871010801495295	0.3489522747745859
OTU_97.4331	-1.0639565685092238	0.8171334229460117
OTU_97.36830	-0.20261282709229178	-0.15590864791962034
OTU_97.29286	-0.05359120157349295	0.552626606081998
OTU_97.9966	-0.21283025529968924	-0.12270188703628815
OTU_97.8617	-1.688522885113838	0.7143093310346948
OTU_97.14358	0.39282601091277325	-1.345297161484683
OTU_97.43627	-0.7626491287051467	-0.23825377597900665
OTU_97.11879	-0.5471090772448797	-0.8030058778772009
OTU_97.29029	0.8588499924839716	-0.7184345759400976
OTU_97.43528	-0.6404822566806105	-0.021138805891002477
OTU_97.13074	0.5484489104450914	0.2590424306741115
OTU_97.38628	-0.4012732007800359	0.2946786098232623
OTU_97.39365	-0.08713454988587088	0.38470927998927795
OTU_97.29976	0.39344870063674264	0.7059111557951319
OTU_97.32295	1.0182143947781306	-0.15183824672790802
OTU_97.57	0.5637883445919734	0.2765818350067484
OTU_97.143	-0.6819704273043898	0.24325935543087684
OTU_97.8663	-0.2558944919406203	0.5528909228792545
OTU_97.15438	0.617849399775384	0.306534815584695
OTU_97.40159	-1.583776781827095	0.6833478175154077
OTU_97.27897	0.08615582200896554	0.4764797352304804
OTU_97.43152	0.4072320959271174	0.5567939542284357
OTU_97.38908	-0.011232803135992953	0.1835282640582081
OTU_97.28342	1.183423311889289	0.4269687198152896
OTU_97.99	0.37615542623412423	-1.8695203699121121
OTU_97.813	0.25431834670913034	-2.048132363701785
OTU_97.170	0.6041480204762193	-1.2771652378091458
OTU_97.241	-0.23312861707794852	-1.2001472152719144
OTU_97.86	-0.34998519209015555	-1.0082752145776395
OTU_97.14500	-0.7627658345996169	0.4838642142763483
OTU_97.40055	-1.6074221828280715	-0.3990771211633337
OTU_97.29558	-0.7340474822818068	-1.9922372735986356
OTU_97.25199	0.7320118448437434	-2.93215364589783
OTU_97.144	-0.22376818445313162	-1.703986708069766
OTU_97.12494	0.14128344270598703	-1.8197290338525418
OTU_97.20304	0.15701424095046335	-0.8795806802758817
OTU_97.7711	0.14708750459563458	-0.17600632085891998
OTU_97.8462	-0.7701893546878127	-0.31700948252769745
OTU_97.40649	-0.6553773382006911	-0.22322729601951963
OTU_97.38338	-0.7916303375064162	-1.2586864866265897
OTU_97.32541	0.03857665273558819	-0.5579386986741666
OTU_97.37196	-0.7097447612582473	-1.203428093338931
OTU_97.36206	-0.021025965481879183	-1.3442887701043729
OTU_97.104	0.829199989765999	-0.2596035636911038
OTU_97.15628	0.44240569087874615	-1.6320731081018094
OTU_97.33608	-0.3680022456942815	0.18110778369513714
OTU_97.39075	-0.5417392947970647	-0.3141597844609869
OTU_97.29354	-0.6417897441684035	-1.4876729883203152
OTU_97.17482	-0.008404205113532903	-1.463710132981265
OTU_97.13268	-0.5151705243884344	0.23618681729344093
OTU_97.35210	-0.9645271995364455	-1.8096837438592557
OTU_97.39846	-0.39046163347351737	-1.1199082769403104
OTU_97.38639	-0.912383148938301	-1.0037339366922025
OTU_97.40598	-0.004411170750739046	-1.0852347053537015
OTU_97.37491	-0.8560746410189894	-1.393408242608035
OTU_97.804	-0.9591570594607619	-1.832713548088992
OTU_97.331	-0.39767951753723896	-2.1072153486261014
OTU_97.30058	0.030825783938286833	-2.130149785424197
OTU_97.11904	-0.4507303932009954	-0.932106915856326
OTU_97.63	1.9024847647846919	-1.3914771713266019
OTU_97.36741	0.37228106471907907	-1.4669342674264554
OTU_97.6135	-0.36422402647125995	-1.6907361186990384
OTU_97.10169	-0.04840929296601004	-1.8992602266320828
OTU_97.43655	0.08957772466552072	-1.9314579404840115
OTU_97.33589	-0.704654763013008	-1.0151479877481107
OTU_97.65	0.6643612882794123	-1.613223139191592
OTU_97.35811	-0.5459497669039983	-1.2080499567041043
OTU_97.31246	-0.9846175411044387	-2.263143006707156
OTU_97.43542	0.7769887349308711	-1.6999029554376248
OTU_97.36199	1.4555674395264369	-1.6483817733773831
OTU_97.17016	-0.1912081935702581	-1.1226218379983548
OTU_97.14954	-0.7864812114535598	-1.7624358572015408
OTU_97.137	-0.5603317716418523	-2.0334457792291287
OTU_97.16182	-0.18950302389252371	-1.6967995800027493
OTU_97.17936	1.6903932592571955	-2.0837168134698514
OTU_97.5976	-0.6757597425280837	-1.1653395332345609
OTU_97.15711	-0.7130591371356276	-1.4638301767358426
OTU_97.38789	-1.0377326705752639	-0.5034546293267859
OTU_97.131	1.2180607965887766	-1.3480644859323148
OTU_97.210	0.7243403992356043	-1.5671140588769559
OTU_97.176	1.326824774474022	-0.925855580712283
OTU_97.92	-0.6426590183078078	-1.6639178432473782
OTU_97.4164	-0.3164120414553899	-1.6389463581094388
OTU_97.45085	-0.21724314478028006	-1.9305254854211453
OTU_97.4921	-0.22726769235718436	-1.7754879631051663
OTU_97.30479	0.028075148791191218	-1.3032462038049344
OTU_97.2284	0.41102271291625314	-2.0580279268273953
OTU_97.23799	-0.5671603181659002	-2.5873443521508817
OTU_97.10081	0.10067885133635812	-1.5293242372522
OTU_97.107	0.025353719920036433	-1.176665488625491
OTU_97.53	-0.4516807296572951	0.349122550343548
OTU_97.11855	-0.6218440034686354	0.13250115141776764
OTU_97.15634	-0.5994561412631301	0.25040722266343796
OTU_97.519	-0.20648057249176688	-0.6859833039292935
OTU_97.226	0.03615014764678204	-1.5750283636102322
OTU_97.32892	-0.6696719625293044	-2.308431092644656
OTU_97.38219	0.3854059478939753	-1.0044050849923742
OTU_97.9260	-0.36139852789032734	0.3373060040226328
OTU_97.178	1.1204627374858838	0.6368138752928125
OTU_97.2585	-0.5011367299853582	-0.08737311139198667
OTU_97.23110	1.815952529639123	-0.5036394037255887
OTU_97.25559	-0.7292581298648146	-0.4113258160600308
OTU_97.6407	-0.5907365777789382	0.5941958092203485
OTU_97.169	0.936256115764496	0.6633433960428583
OTU_97.43452	-1.0834835269748	0.5847999118318903
OTU_97.44645	-0.10476798799622244	0.8341460190763827
OTU_97.7264	0.2878391048611375	0.3396567665090906
OTU_97.22980	-0.2692571380435247	0.42441141233352386
OTU_97.1654	-0.9011710384188918	0.4888594113340732
OTU_97.19159	-0.5308819511233587	0.24387724325565063
OTU_97.21528	0.6293218633831721	-0.10717198624702817
OTU_97.39733	1.6711785099209528	0.2861523516526576
OTU_97.5274	0.26665513727080636	-0.32754797115417844
OTU_97.12942	-0.5892585017977972	-0.09461602940651304
OTU_97.8387	-0.06695861604798026	0.1809077797275167
OTU_97.11681	-0.36947817590820975	0.5521595738878604
OTU_97.19599	-0.3468126752673415	0.38925444707778567
OTU_97.12653	-0.8950026729403762	0.436660196637189
OTU_97.9301	-0.4226434924899358	-0.025166992093051732
OTU_97.34204	0.7688209018410426	0.5586388967981692
OTU_97.39720	-0.9736405113040236	0.5331289731016504
OTU_97.30516	2.245486905306694	0.5457551144113886
OTU_97.9051	-0.4844741323291082	0.5921150706758844
OTU_97.18536	1.5736545226277094	-0.03709055855366028
OTU_97.5070	0.14505093309294992	0.22700575367120468
OTU_97.30	2.3689563772381526	0.7993921600332605
OTU_97.172	1.1336969150902014	0.5235128663530695
OTU_97.33601	0.9077873727978449	0.1451643183877822
OTU_97.43338	-0.33384628084290213	0.4327576421251651
OTU_97.16086	-0.8026171424685744	0.6112490855207797
OTU_97.1713	-0.18923265722382343	0.648076053713833
OTU_97.20539	3.2906729480923396	0.32424085960296267
OTU_97.899	-0.914754221707466	-0.05891640856357849
OTU_97.32	-0.08873505380738056	-0.7584319151887549
OTU_97.40223	-0.5901994207202215	-0.13303476944061554
OTU_97.41572	-1.055796931058052	0.7604554258337375
OTU_97.40788	-1.0801068046389846	1.1351144276609775
OTU_97.45194	0.9980041584671717	0.6947258673658716
OTU_97.31516	-1.211539814740303	0.5244320295801508
OTU_97.45181	0.4487641355694505	0.7793931923857089
OTU_97.58	-0.5762326219378728	0.7348785363188144
OTU_97.35103	-0.29104263570892996	1.110835310076749
OTU_97.35082	-0.8446697690783767	0.8087559305181857
OTU_97.41517	-0.5046263435183791	0.5474176965704309
OTU_97.32630	0.011021067828056452	1.1773518286695825
OTU_97.45105	-0.10705036905396259	1.2006730400076258
OTU_97.44480	-0.3664124706088323	1.2408143840780603
OTU_97.44391	-0.8404879072009352	0.23890784010795318
OTU_97.2091	-1.182888815671089	0.6471522115221369
OTU_97.45016	2.042101373404382	0.9833746515264856
OTU_97.35067	-0.11335415628540702	0.21700071543959343
OTU_97.44684	-1.030852387219551	0.9700893126478549
OTU_97.24887	-1.0044131973086623	0.7573904357900973
OTU_97.44919	0.207559694975731	1.0378993116369593
OTU_97.44748	-0.6265240409671096	0.6967750154486048
OTU_97.45379	1.6804273030461054	0.8049567304602023
OTU_97.44367	-0.6402266719638137	0.08616682515052432
OTU_97.45108	-0.5111281373797674	0.49103200063613617
OTU_97.45118	-0.8898089626132277	0.7733221016874667
OTU_97.17711	-0.5346691110430974	0.3192295841923114
OTU_97.18634	-1.002201388150337	-0.1537061668882016
OTU_97.31156	-0.916892836362007	0.4417548142423984
OTU_97.25961	-1.1700027683078078	0.79621582851318
OTU_97.30979	-1.2296922900973586	0.8273042403211948
OTU_97.44264	-0.16059942033875174	0.6823498569479343
OTU_97.24735	-1.0103286006747512	0.776872154330289
OTU_97.25157	-0.17740793016541279	-0.41513944044204987
OTU_97.45020	-0.059434364110114934	0.47333401069549286
OTU_97.44582	-1.4269784190951613	0.6378871761312839
OTU_97.44084	-0.9494426944552687	0.6958158575048792
OTU_97.44279	1.1405888600015315	0.44554072246459686
OTU_97.44337	-0.6769511201678542	0.5769801400652277
OTU_97.35394	0.28252022477996075	0.8939379416456577
OTU_97.8581	1.1123363985420447	1.0913820229521152
OTU_97.24304	-0.8631389835177687	0.6530100069990503
OTU_97.5542	-0.2709975936709661	-0.9718521274575833
OTU_97.1270	2.203549673289178	0.20425401255992615
OTU_97.44524	-0.9903245666323928	1.2798014245977756
OTU_97.16170	-0.13824434068787284	0.10213279352096283
OTU_97.34695	-0.8639016845523146	0.9095593653669711
OTU_97.7106	0.04642098161589914	0.3605595938911792
OTU_97.45	1.9341676733196955	0.7049496136656153
OTU_97.27097	-0.21336741235840506	0.242901496594226
OTU_97.3273	0.17508446189772897	0.8675696812620517
OTU_97.26013	0.14379601690184884	0.8148159943571445
OTU_97.2896	1.2409777394236308	0.9709204994192477
OTU_97.32318	1.2247766307295542	0.7500880919447299
OTU_97.39827	-1.2945276000796584	1.002477761363064
OTU_97.30739	-1.2538510062991408	0.8296241127004977
OTU_97.3936	-1.3372531631289748	0.7694969140043613
OTU_97.3208	-0.7600565650759963	0.7069519721022006
OTU_97.10007	-1.8438471057711867	0.8111556731214877
OTU_97.372	1.1793368099929067	-1.189072910691226
OTU_97.30043	0.016241600245354704	-1.0408170856485013
OTU_97.3706	-0.4695348241626043	-0.2860606647977475
OTU_97.12573	-1.0636130073367385	0.17915904615578615
OTU_97.12543	-1.1170910098849562	-0.09508878364654816
OTU_97.41909	-0.6565066078006057	-0.062394339586222536
OTU_97.609	0.8804899952114793	0.1394752115061637
OTU_97.1246	0.3278406164349299	-0.006823990488971532
OTU_97.10823	-1.0997758605777053	-0.22299072518440521
OTU_97.16133	1.5339863798321458	0.0933241657963153
OTU_97.130	1.0792627534569483	0.5954239033213007
OTU_97.5211	0.7057452103794795	-0.003043789411509401
OTU_97.14750	-0.7395361163913039	-0.39348823204132355
OTU_97.828	-0.981207440167549	0.9941449128141757
OTU_97.16375	-0.6247916915713576	0.33871106431392306
OTU_97.15856	-0.9009185531436232	0.45034727082160675
OTU_97.44718	0.16260497781645977	0.011373978113208949
OTU_97.15	1.7383860847653132	0.49604007229713165
OTU_97.42022	1.0384556478561144	0.4367929659834262
OTU_97.41606	1.0223926952780467	0.6192948482981073
OTU_97.10006	2.658637096613763	0.11978238821533882
OTU_97.25261	0.366098751753686	0.3044774420609828
OTU_97.31446	0.5311270854176264	0.03497196361926669
OTU_97.14439	-1.1512077548800734	1.346484597777402
OTU_97.3479	1.3985704383553248	0.16691694595423812
OTU_97.2114	-1.6211946704684523	0.03030874953178042
OTU_97.13955	-1.428796837597969	0.3904334120502817
OTU_97.40948	2.0515980026425105	0.08632272854951584
OTU_97.2820	-0.2865126827060003	0.4542078338613864
OTU_97.28345	-0.017091105252386996	0.6440229080667841
OTU_97.14891	2.521445443362114	0.16060693003741466
OTU_97.34450	1.2709545246065836	-0.03982295467945374
OTU_97.41422	3.2831370136440974	0.29893356934693927
OTU_97.3744	0.8076159557999354	0.2679883875003215
OTU_97.30075	0.42595957729232037	0.5096609257212039
OTU_97.30306	-0.3597092130481023	0.3828965537300455
OTU_97.41453	2.6110380193890315	0.6244132779589044
OTU_97.640	0.11284213277709298	0.6253199838152286
OTU_97.26859	0.4443901679218989	0.7379589639654514
OTU_97.41127	0.5202782652081233	1.079578932379757
OTU_97.42031	1.0960199176074248	0.5107552968016016
OTU_97.23436	0.2127612731159907	0.4828641675463077
OTU_97.24517	1.5931885740460139	-0.6290339864740018
OTU_97.35185	2.1014469763935786	0.39336271212009066
OTU_97.4212	-0.13165302065003193	-0.10257363691421872
OTU_97.18576	-0.14843709257233417	0.6294265352239963
OTU_97.42236	1.6722162267864924	0.148662727331196
OTU_97.1590	-0.2714439132510442	0.7173576913824427
OTU_97.844	-0.7102379300891188	-1.1408855356225613
OTU_97.2742	-1.0594936111270217	-0.10979897155853635
OTU_97.190	2.382108618945	-1.0776830352792386
OTU_97.30774	-0.5184339978991765	-1.1294799484262112
OTU_97.25316	0.022500922411797575	-1.241700593377078
OTU_97.42390	1.4024094245136958	0.5642301403036472
OTU_97.13388	2.2302911779583674	-0.13478732481094635
OTU_97.7748	2.078848709792015	1.0647340975752222
OTU_97.13114	-0.17909843710053153	0.25298983976749145
OTU_97.3998	0.4565063616932612	-0.2237769700536374
OTU_97.8800	0.28352343055617535	0.4437856636991855
OTU_97.9004	1.0324667370618563	-0.05146825685593015
OTU_97.29540	0.9913462749422761	0.4240804724445697
OTU_97.44394	0.27767418834578805	0.50261175260452
OTU_97.40978	2.3335167667568895	0.8348773680677768
OTU_97.1211	0.24939893695723825	0.5519188009252902
OTU_97.20234	-0.09743041780579276	0.3826237581720706
OTU_97.29966	0.1282854578198176	0.04877869412807101
OTU_97.32050	-0.22130257871735282	0.25188270584253036
OTU_97.45106	0.8406267664135667	0.3046330101838457
OTU_97.220	-0.48203356054413504	0.5117958150854465
OTU_97.35136	-0.9144683578311232	0.17758912174535357
